,X,Y,OBJECTID,Code,Power_Plant_Name,Utility_Name,Utility_ID,Sector_Name,City,County,State,Zip,Street_Address,PrimSource,Install_MW,Total_MW,Coal_MW,NG_MW,Crude_MW,Hydro_MW,HydroPS_MW,Nuclear_MW,Solar_MW,Wind_MW,Source_Desc,Technology_Desc,Data_Source,Period,Latitude,Longitude,Geoth_MW,Battery_MW,Others_MW,Biomass_MW,x_en,y_en,LAT,LON
64,-96.43,44.4278,65,55564,Jessica Mills LLC,CHI Operations Inc,54725,IPP Non-CHP,Hendricks,Lincoln,Minnesota,56136,Hwy 1,wind,1.9,1.9,0,0.0,0,0,0,0,0.0,1.9,Wind = 1.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.4278,-96.43,0,0.0,0,0,-10734538.49719537,5531885.665783094,44.4278,-96.43
65,-96.4411,44.4233,66,55565,Jack River LLC,CHI Operations Inc,54725,IPP Non-CHP,Hendricks,Lincoln,Minnesota,56136,Hwy 1,wind,1.9,1.9,0,0.0,0,0,0,0,0.0,1.9,Wind = 1.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.4233,-96.4411,0,0.0,0,0,-10735774.143543176,5531184.230133578,44.4233,-96.4411
66,-96.4325,44.4131,67,55566,Autumn Hills LLC,CHI Operations Inc,54725,IPP Non-CHP,Hendricks,Lincoln,Minnesota,56136,Hwy 1,wind,1.9,1.9,0,0.0,0,0,0,0,0.0,1.9,Wind = 1.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.4131,-96.4325,0,0.0,0,0,-10734816.795922354,5529594.509193287,44.4131,-96.4325
67,-96.1989,44.2081,68,55567,Winters Spawn LLC,CHI Operations Inc,54725,IPP Non-CHP,Lake Benton,Lincoln,Minnesota,55149,Hwy 14,wind,1.9,1.9,0,0.0,0,0,0,0,0.0,1.9,Wind = 1.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.2081,-96.1989,0,0.0,0,0,-10708812.562873045,5497702.817360909,44.2081,-96.1989
68,-96.2789,44.2258,69,55568,Twin Lake Hills LLC,CHI Operations Inc,54725,IPP Non-CHP,Lake Benton,Lincoln,Minnesota,55149,Hwy 14,wind,1.9,1.9,0,0.0,0,0,0,0,0.0,1.9,Wind = 1.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.2258,-96.2789,0,0.0,0,0,-10717718.122136505,5500452.005446946,44.2258,-96.2789
69,-96.2383,44.2358,70,55569,Spartan Hills LLC,CHI Operations Inc,54725,IPP Non-CHP,Lake Benton,Lincoln,Minnesota,55149,Hwy 14,wind,1.9,1.9,0,0.0,0,0,0,0,0.0,1.9,Wind = 1.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.2358,-96.2383,0,0.0,0,0,-10713198.5508103,5502005.58450463,44.2358,-96.2383
70,-96.2331,44.2364,71,55570,Soliloquoy Ridge LLC,CHI Operations Inc,54725,IPP Non-CHP,Lake Benton,Lincoln,Minnesota,55149,Hwy 14,wind,1.9,1.9,0,0.0,0,0,0,0,0.0,1.9,Wind = 1.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.2364,-96.2331,0,0.0,0,0,-10712619.689458175,5502098.807643034,44.2364,-96.2331
71,-96.2131,44.2128,72,55571,Ruthton Ridge LLC,CHI Operations Inc,54725,IPP Non-CHP,Lake Benton,Lincoln,Minnesota,55149,Hwy 14,wind,1.9,1.9,0,0.0,0,0,0,0,0.0,1.9,Wind = 1.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.2128,-96.2131,0,0.0,0,0,-10710393.29964231,5498432.747178674,44.2128,-96.2131
72,-96.2192,44.2275,73,55572,Hope Creek LLC,CHI Operations Inc,54725,IPP Non-CHP,Lake Benton,Lincoln,Minnesota,55149,Hwy 14,wind,1.9,1.9,0,0.0,0,0,0,0,0.0,1.9,Wind = 1.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.2275,-96.2192,0,0.0,0,0,-10711072.348536149,5500716.095264994,44.2275,-96.2192
73,-96.235,44.2253,74,55573,Hadley Ridge LLC,CHI Operations Inc,54725,IPP Non-CHP,Lake Benton,Lincoln,Minnesota,55149,Hwy 14,wind,1.9,1.9,0,0.0,0,0,0,0,0.0,1.9,Wind = 1.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.2253,-96.235,0,0.0,0,0,-10712831.196490683,5500374.333422517,44.2253,-96.235
74,-96.225,44.2297,75,55574,Florence Hills LLC,CHI Operations Inc,54725,IPP Non-CHP,Lake Benton,Lincoln,Minnesota,55149,Hwy 14,wind,1.9,1.9,0,0.0,0,0,0,0,0.0,1.9,Wind = 1.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.2297,-96.225,0,0.0,0,0,-10711718.00158275,5501057.869881252,44.2297,-96.225
75,-96.4356,47.0053,76,55576,Agassiz Beach LLC,CHI Operations Inc,54725,IPP Non-CHP,Averill,Clay,Minnesota,56536,Hwy 9,wind,1.9,1.9,0,0.0,0,0,0,0,0.0,1.9,Wind = 1.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,47.0053,-96.4356,0,0.0,0,0,-10735161.886343813,5942939.210239695,47.0053,-96.4356
76,-101.14812,35.28375,77,55579,Llano Estacado Wind Ranch,Llano Estacado Wind Ranch,62136,IPP Non-CHP,White Deer,Carson,Texas,79097,Unnammed road,wind,80.0,80.0,0,0.0,0,0,0,0,0.0,80.0,Wind = 80 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.28375,-101.14812,0,0.0,0,0,-11259757.21309693,4202508.806803107,35.28375,-101.14812
77,-102.2417,31.2092,78,55581,King Mountain Wind Ranch 1,FPL Energy Upton Wind LP,6354,IPP Non-CHP,McCamey,Upton,Texas,79752,120 E. 5th Street,wind,278.0,278.0,0,0.0,0,0,0,0,0.0,278.0,Wind = 278 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,31.2092,-102.2417,0,0.0,0,0,-11381493.981838638,3659947.652170919,31.2092,-102.2417
78,-106.2013,41.6283,79,55607,Foote Creek I,PacifiCorp,14354,Electric Utility,McFadden,Carbon,Wyoming,82084,180 EX272 N 2MI RTE 13,wind,41.4,41.4,0,0.0,0,0,0,0,0.0,41.4,Wind = 41.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.6283,-106.2013,0,0.0,0,0,-11822274.637583686,5105462.18612728,41.6283,-106.2013
79,-106.189183,41.657539,80,55608,Foote Creek II,Terra-Gen Operating Co-Wind,2770,IPP Non-CHP,Rock River,Albany,Wyoming,82083,1567 Wyoming Highway 13,wind,1.8,1.8,0,0.0,0,0,0,0,0.0,1.8,Wind = 1.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.657539,-106.189183,0,0.0,0,0,-11820925.779313741,5109817.6903685955,41.657539,-106.189183
80,-106.183278,41.666469,81,55609,Foote Creek III,Terra-Gen Operating Co-Wind,2770,IPP Non-CHP,Rock River,Albany,Wyoming,82083,1567 Wyoming Highway 13,wind,24.8,24.8,0,0.0,0,0,0,0,0.0,24.8,Wind = 24.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.666469,-106.183278,0,0.0,0,0,-11820268.437720608,5111148.316487595,41.666469,-106.183278
81,-106.1805,41.6744,82,55610,Foote Creek IV,Terra-Gen Operating Co-Wind,2770,IPP Non-CHP,Rock River,Carbon,Wyoming,82083,1567 Wyoming Highway 13,wind,16.8,16.8,0,0.0,0,0,0,0,0.0,16.8,Wind = 16.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.6744,-106.1805,0,0.0,0,0,-11819959.192175183,5112330.240080511,41.6744,-106.1805
82,-116.5642,33.9211,83,55719,Mountain View I&2,AES Wind Generation Inc,19740,IPP Non-CHP,North Palm Springs,Riverside,California,92258,19435 Ruppert Street,wind,66.6,66.6,0,0.0,0,0,0,0,0.0,66.6,Wind = 66.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,33.9211,-116.5642,0,0.0,0,0,-12975867.388725298,4018212.5976794837,33.9211,-116.5642
83,-100.378197,37.613256,84,55734,Gray County Wind Energy,Gray County Wind Energy LLC,7531,IPP Non-CHP,Montezuma,Gray,Kansas,67867,100 W. Mexitli Street,wind,112.0,112.0,0,0.0,0,0,0,0,0.0,112.0,Wind = 112 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.613256,-100.378197,0,0.0,0,0,-11174049.776786901,4524934.9998478675,37.613256,-100.378197
84,-120.2794,45.2766,85,55739,Condon Windpower LLC,Allete Clean Energy,59496,IPP Non-CHP,Condon,Gilliam,Oregon,97823,15981 Highway 206,wind,49.8,49.8,0,0.0,0,0,0,0,0.0,49.8,Wind = 49.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,45.2766,-120.2794,0,0.0,0,0,-13389441.560920468,5665172.11339528,45.2766,-120.2794
85,-106.1077,41.7172,86,55740,Rock River I LLC,Shell Wind Energy Inc.,17058,IPP Non-CHP,Rock River,Carbon,Wyoming,82083,1567 Wyoming Highway 13,wind,50.0,50.0,0,0.0,0,0,0,0,0.0,50.0,Wind = 50 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.7172,-106.1077,0,0.0,0,0,-11811855.133245433,5118711.059417833,41.7172,-106.1077
86,-103.162028,40.945911,87,55741,Ridge Crest Wind Partners,EDF Renewable Services Inc,5906,IPP Non-CHP,Peetz,Logan,Colorado,80747,502 Main Street,wind,29.7,29.7,0,0.0,0,0,0,0,0.0,29.7,Wind = 29.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.945911,-103.162028,0,0.0,0,0,-11483944.42616143,5004366.81927693,40.945911,-103.162028
87,-90.386667,42.9625,88,55742,Montfort Wind Energy Center,Wisconsin Electric Power Co,20847,Electric Utility,Montfort,Iowa,Wisconsin,53569,3145 Anderson Lane,wind,30.0,2.6,0,0.0,0,0,0,0,0.0,2.6,Wind = 2.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.9625,-90.386667,0,0.0,0,0,-10061797.744941184,5306265.705298027,42.9625,-90.386667
88,-102.201433,30.931467,89,55747,NWP Indian Mesa Wind Farm,NWP Indian Mesa Wind Farm LP,13866,IPP Non-CHP,Iraan,Pecos,Texas,79744,Bar M Ranch,wind,82.5,82.5,0,0.0,0,0,0,0,0.0,82.5,Wind = 82.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,30.931467,-102.201433,0,0.0,0,0,-11377011.479902865,3623852.0234590494,30.931467,-102.201433
89,-75.451666,42.894722,90,55769,Madison Windpower LLC,Madison Windpower LLC,49880,IPP Non-CHP,Madison,Madison,New York,13402,Stone Road,wind,11.5,11.5,0,0.0,0,0,0,0,0.0,11.5,Wind = 11.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.894722,-75.451666,0,0.0,0,0,-8399241.038624153,5295961.165669017,42.894722,-75.451666
90,-95.853447,43.754739,91,55782,Noble Ridge LLC,RENEW Energy Inc,56689,IPP Non-CHP,Wilmont,Nobles,Minnesota,56155,Hwy 91,wind,1.5,1.5,0,0.0,0,0,0,0,0.0,1.5,Wind = 1.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.754739,-95.853447,0,0.0,0,0,-10670356.910820037,5427565.595304137,43.754739,-95.853447
91,-75.762536,42.988989,92,55790,Fenner Wind,CHI Energy Inc,34688,IPP Non-CHP,Cazenovia,Madison,New York,13035,5508 Bellinger Rd.,wind,30.0,30.0,0,0.0,0,0,0,0,0.0,30.0,Wind = 30 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.988989,-75.762536,0,0.0,0,0,-8433846.928727057,5310296.010617157,42.988989,-75.762536
92,-102.414067,30.9514,93,55795,Woodward Mountain II,Pecos Wind II LP,14629,IPP Non-CHP,Girvin,Pecos,Texas,79740,6.5 miles South Hwy,wind,78.0,78.0,0,0.0,0,0,0,0,0.0,78.0,Wind = 78 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,30.9514,-102.414067,0,0.0,0,0,-11400681.788508203,3626439.115365002,30.9514,-102.414067
93,-102.414067,30.9514,94,55796,Woodward Mountain I,Pecos Wind I LP,14628,IPP Non-CHP,Girvin,Pecos,Texas,79740,6.5 miles South Hwy,wind,82.0,82.0,0,0.0,0,0,0,0,0.0,82.0,Wind = 82 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,30.9514,-102.414067,0,0.0,0,0,-11400681.788508203,3626439.115365002,30.9514,-102.414067
94,-79.012778,39.979167,95,55803,Somerset Windpower LLC,GlidePath Power Operations LLC,61728,IPP Non-CHP,Ohiopyle,Somerset,Pennsylvania,15501,68 Braddock Drive,wind,9.0,9.0,0,0.0,0,0,0,0,0.0,9.0,Wind = 9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.979167,-79.012778,0,0.0,0,0,-8795662.21312197,4862915.346387816,39.979167,-79.012778
95,-93.4167,43.3833,96,55804,Northern Iowa Windfarm,Black Hills Electric Generation LLC,61973,IPP Non-CHP,Joice,Worth,Iowa,50446,4119 Evergreen Ave,wind,80.0,80.0,0,0.0,0,0,0,0,0.0,80.0,Wind = 80 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.3833,-93.4167,0,0.0,0,0,-10399099.475588,5370497.194749128,43.3833,-93.4167
96,-79.393644,39.913408,97,55805,Mill Run Windpower LLC,GlidePath Power Operations LLC,61728,IPP Non-CHP,Rockwood,Somerset,Pennsylvania,15557,4309 Kingwood Rd. Ste. 1,wind,15.0,15.0,0,0.0,0,0,0,0,0.0,15.0,Wind = 15 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.913408,-79.393644,0,0.0,0,0,-8838060.022302438,4853366.93325692,39.913408,-79.393644
97,-96.1125,44.0119,98,55809,Kas Brothers Windfarm,Kas Brothers Windfarm LLC,10046,IPP Non-CHP,Woodstock,Pipestone,Minnesota,56164,County Road 18,wind,1.5,1.5,0,0.0,0,0,0,0,0.0,1.5,Wind = 1.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.0119,-96.1125,0,0.0,0,0,-10699194.558868507,5467283.920445426,44.0119,-96.1125
98,-93.4775,43.047222,99,55816,Hawkeye Power Partners LLC,Hawkeye Power Partners LLC,8294,IPP Non-CHP,Garner,Cerro Gordo,Iowa,50438,1824 200th Street,wind,42.0,42.0,0,0.0,0,0,0,0,0.0,42.0,Wind = 42 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.047222,-93.4775,0,0.0,0,0,-10405867.700628232,5319162.281162124,43.047222,-93.4775
99,-120.5507,45.5563,100,55871,Klondike Wind Power,Avangrid Renewables LLC,15399,IPP Non-CHP,Wasco,Sherman,Oregon,97065,98536 Klondike Lane,wind,24.5,24.0,0,0.0,0,0,0,0,0.0,24.0,Wind = 24 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,45.5563,-120.5507,0,0.0,0,0,-13419642.538772684,5709528.860169383,45.5563,-120.5507
100,-84.7381,45.7644,101,55944,Bay Windpower I,Bay Windpower LLC,1361,IPP Non-CHP,Mackinaw City,Cheboygan,Michigan,49701,Trails End Road,wind,1.8,1.8,0,0.0,0,0,0,0,0.0,1.8,Wind = 1.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,45.7644,-84.7381,0,0.0,0,0,-9433002.142789496,5742674.20416896,45.7644,-84.7381
101,-100.235652,32.4301,102,55968,Trent Wind Farm LP,Trent Wind Farm LP,19171,IPP Non-CHP,Trent,Nolan,Texas,79561,1423 CR 131,wind,152.0,152.0,0,0.0,0,0,0,0,0.0,152.0,Wind = 152 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,32.4301,-100.235652,0,0.0,0,0,-11158181.739971774,3819901.2961915256,32.4301,-100.235652
102,-95.950556,43.899722,103,55980,Champepaden Wind Power,"EDF Renewable Asset Holdings, Inc.",57170,IPP Non-CHP,Chandler,Murray,Minnesota,56122,575 41st Street,wind,2.0,2.0,0,0.0,0,0,0,0,0.0,2.0,Wind = 2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.899722,-95.950556,0,0.0,0,0,-10681167.035251481,5449937.023146475,43.899722,-95.950556
103,-95.955885,43.9204,104,55981,Moulton Wind Power,"EDF Renewable Asset Holdings, Inc.",57170,IPP Non-CHP,Chandler,Murray,Minnesota,56123,475 State Hwy 91,wind,2.0,2.0,0,0.0,0,0,0,0,0.0,2.0,Wind = 2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.9204,-95.955885,0,0.0,0,0,-10681760.256817916,5453132.15185045,43.9204,-95.955885
104,-79.5372,39.1828,105,55986,Mountaineer Wind Energy Center,GlidePath Power Operations LLC,61728,IPP Non-CHP,Thomas,Tucker,West Virginia,26292,22752 Seneca Trail,wind,66.0,66.0,0,0.0,0,0,0,0,0.0,66.0,Wind = 66 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.1828,-79.5372,0,0.0,0,0,-8854040.603122758,4747890.032013573,39.1828,-79.5372
105,-118.816246,46.01279,106,55989,FPL Energy Vansycle LLC (OR),FPL Energy Vansycle LLC,6607,IPP Non-CHP,Touchet,Umatilla,Oregon,97835,356 Touchet Gardena Road,wind,122.8,122.8,0,0.0,0,0,0,0,0.0,122.8,Wind = 122.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,46.01279,-118.816246,0,0.0,0,0,-13226564.002688328,5782399.06366761,46.01279,-118.816246
106,-102.0867,30.9178,107,55992,Desert Sky,Desert Sky Wind Farm LP,49796,IPP Non-CHP,Iraan,Pecos,Texas,79744,8135 E Hwy 190,wind,167.7,167.7,0,0.0,0,0,0,0,0.0,167.7,Wind = 167.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,30.9178,-102.0867,0,0.0,0,0,-11364239.46076568,3622078.503539638,30.9178,-102.0867
107,-101.280517,48.021271,108,55995,Minot Wind Project,Basin Electric Power Coop,1307,Electric Utility,Minot,Ward,North Dakota,58701,Hwy 83 & County 20 205 Ave S E,wind,7.1,7.1,0,0.0,0,0,0,0,0.0,7.1,Wind = 7.1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,48.021271,-101.280517,0,0.0,0,0,-11274495.579719488,6110394.301184959,48.021271,-101.280517
108,-75.4542,41.5533,109,56001,Waymart Wind,GlidePath Power Operations LLC,61728,IPP Non-CHP,Forest City,Wayne,Pennsylvania,18472,1200 Flat Rock Rd,wind,64.5,64.5,0,0.0,0,0,0,0,0.0,64.5,Wind = 64.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.5533,-75.4542,0,0.0,0,0,-8399523.122213824,5094299.047986583,41.5533,-75.4542
109,-96.303611,43.5564,110,56002,Minwind,"Community Renewables, LLC",60580,IPP Non-CHP,Luverne,Rock,Minnesota,56156,41st Street and 80th Avenue,wind,3.8,3.8,0,0.0,0,0,0,0,0.0,3.8,Wind = 3.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.5564,-96.303611,0,0.0,0,0,-10720468.9380735,5397048.73860484,43.5564,-96.303611
110,-93.629956,43.052758,111,56010,Hancock County Wind Energy Center,"FPL Energy Hancock County Wind, LLC",6850,IPP Non-CHP,Garner,Hancock,Iowa,50438,1824 200th Street,wind,98.0,98.0,0,0.0,0,0,0,0,0.0,98.0,Wind = 98 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.052758,-93.629956,0,0.0,0,0,-10422839.02491661,5320005.603268393,43.052758,-93.629956
111,-116.735,33.9172,112,56011,Cabazon Wind Partners,Shell Wind Energy Inc.,17058,IPP Non-CHP,Cabazon,Riverside,California,56011,14101 Rusmore Ave,wind,41.0,41.0,0,0.0,0,0,0,0,0.0,41.0,Wind = 41 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,33.9172,-116.735,0,0.0,0,0,-12994880.75775279,4017689.420402914,33.9172,-116.735
112,-116.617778,33.925,113,56012,Whitewater Hill Wind Partners,Shell Wind Energy Inc.,17058,IPP Non-CHP,North Palm Springs,Riverside,California,92258,63-665 19th Ave,wind,61.5,61.5,0,0.0,0,0,0,0,0.0,61.5,Wind = 61.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,33.925,-116.617778,0,0.0,0,0,-12981831.664403023,4018735.79890561,33.925,-116.617778
113,-79.002047,39.790739,114,56052,"Meyersdale Windpower, LLC",GlidePath Power Operations LLC,61728,IPP Non-CHP,Meyersdale,Somerset,Pennsylvania,15552,1773 Sandspring Rd,wind,30.0,30.0,0,0.0,0,0,0,0,0.0,30.0,Wind = 30 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.790739,-79.002047,0,0.0,0,0,-8794467.643666267,4835579.4756003,39.790739,-79.002047
114,-92.851078,43.978486,115,56054,G McNeilus Wind Farm Dodge Center,Garwin McNeilus,6985,IPP Non-CHP,Dodge Center,Dodge,Minnesota,55927,65742 State Highway 56,wind,43.0,43.0,0,0.0,0,0,0,0,0.0,43.0,Wind = 43 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.978486,-92.851078,0,0.0,0,0,-10336134.722566526,5462113.44567093,43.978486,-92.851078
115,-121.8053,38.1381,116,56075,High Winds LLC,"FPLE High Winds, LLC",8565,IPP Non-CHP,Birds Landing,Solano,California,94512,6700 Birds Landing Rd.,wind,162.0,162.0,0,0.0,0,0,0,0,0.0,162.0,Wind = 162 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,38.1381,-121.8053,0,0.0,0,0,-13559303.971921925,4598953.122152443,38.1381,-121.8053
116,-98.577311,34.850781,117,56081,Blue Canyon Windpower,Blue Canyon Windpower LLC,1881,IPP Non-CHP,Carnegie,Comanche,Oklahoma,73015,3109 State Hwy 19,wind,74.3,74.3,0,0.0,0,0,0,0,0.0,74.3,Wind = 74.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.850781,-98.577311,0,0.0,0,0,-10973576.064290164,4143621.3223535735,34.850781,-98.577311
117,-99.5,44.5492,118,56092,South Dakota Wind Energy Cente,FPL Energy South Dakota Wind LLC,34721,IPP Non-CHP,Highmore,Hyde,South Dakota,57345,33716 207th St,wind,40.5,40.5,0,0.0,0,0,0,0,0.0,40.5,Wind = 40.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.5492,-99.5,0,0.0,0,0,-11076289.333930722,5550829.262472483,44.5492,-99.5
118,-110.5556,41.2874,119,56093,TransAlta Wyoming Wind,NextEra Energy Operating Services LLC,58528,IPP Non-CHP,Evanston,Uinta,Wyoming,82930,3287 Divide Rd,wind,144.0,142.2,0,0.0,0,0,0,0,0.0,142.2,Wind = 142.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.2874,-110.5556,0,0.0,0,0,-12306993.096344836,5054825.968515422,41.2874,-110.5556
119,-99.340047,36.603967,120,56094,Oklahoma Wind Energy Center,FPL Energy Oklahoma Wind LLC,34719,IPP Non-CHP,Woodward,Woodward,Oklahoma,73801,3/8 mi W of Intrscn EW30/NS208,wind,102.0,102.0,0,0.0,0,0,0,0,0.0,102.0,Wind = 102 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,36.603967,-99.340047,0,0.0,0,0,-11058483.447419863,4384047.723358319,36.603967,-99.340047
120,-104.04733,34.63566,121,56097,New Mexico Wind Energy Center,FPL Energy New Mexico Wind LLC,34717,IPP Non-CHP,House,Quay,New Mexico,88121,1561 State Highway 252,wind,204.0,204.0,0,0.0,0,0,0,0,0.0,204.0,Wind = 204 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.63566,-104.04733,0,0.0,0,0,-11582495.793999698,4114478.364104768,34.63566,-104.04733
121,-98.898356,46.327169,122,56099,FPL Energy North Dakota Wind I/II,FPL Energy North Dakota Wind LLC,34723,IPP Non-CHP,Edgeley,LaMoure,North Dakota,58433,"7305 74th Ave., SE",wind,61.5,61.5,0,0.0,0,0,0,0,0.0,61.5,Wind = 61.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,46.327169,-98.898356,0,0.0,0,0,-11009314.630211892,5832934.19075933,46.327169,-98.898356
122,-103.6983,41.2736,123,56106,Kimball Wind,"Kimball Wind, LLC",61369,IPP Non-CHP,Kimball,Kimball,Nebraska,69145,Northwest of Kimball,wind,30.0,30.0,0,0.0,0,0,0,0,0.0,30.0,Wind = 30 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.2736,-103.6983,0,0.0,0,0,-11543641.952128122,5052781.747553906,41.2736,-103.6983
123,-101.147784,32.94793,124,56111,Brazos Wind Farm,Shell Wind Energy Inc.,17058,IPP Non-CHP,Fluvanna,Scurry,Texas,79517,968 Main Street,wind,160.0,160.0,0,0.0,0,0,0,0,0.0,160.0,Wind = 160 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,32.94793,-101.147784,0,0.0,0,0,-11259719.809748024,3888394.5795139386,32.94793,-101.147784
124,-116.5914,33.9141,125,56112,Mountain View III,Avangrid Renewables LLC,15399,IPP Non-CHP,North Palm Springs,Riverside,California,92258,19020 Indian Avenue,wind,22.4,22.4,0,0.0,0,0,0,0,0.0,22.4,Wind = 22.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,33.9141,-116.5914,0,0.0,0,0,-12978895.278874874,4017273.5786233125,33.9141,-116.5914
125,-96.391944,43.6383,126,56123,Minwind 3-9,"Rock County Energy Center, LLC",60558,IPP Non-CHP,Beaver Creek,Rock,Minnesota,56116,1056 40th Ave.,wind,11.5,11.6,0,0.0,0,0,0,0,0.0,11.6,Wind = 11.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.6383,-96.391944,0,0.0,0,0,-10730302.122653741,5409637.831659041,43.6383,-96.391944
126,-96.0446,44.011,127,56142,"Chanarambie Power Partners, LLC",Allete Clean Energy,59496,IPP Non-CHP,Lake Wilson,Murray,Minnesota,56151,215 111th St.,wind,85.5,85.5,0,0.0,0,0,0,0,0.0,85.5,Wind = 85.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.011,-96.0446,0,0.0,0,0,-10691635.965443643,5467144.61648652,44.011,-96.0446
127,-96.011809,43.983462,128,56153,Viking Wind Partners,Allete Clean Energy,59496,IPP Non-CHP,Lake Wilson,Murray,Minnesota,56151,215 111th Street,wind,12.0,12.0,0,0.0,0,0,0,0,0.0,12.0,Wind = 12 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.983462,-96.011809,0,0.0,0,0,-10687985.68802104,5462883.24632007,43.983462,-96.011809
